insee;nom;altitude;code_postal;longitude;latitude;pop99;surface;departement;region;indicatif
55325;Maucourt-sur-Orne;235;55400;0.096172497726241;0.85957951687619;44;6.42;55;LO;3
55326;Maulan;281;55500;0.091687959154763;0.84943234049078;86;4.10;55;LO;3
55327;Mauvages;299;55190;0.096953036952228;0.84813305077395;236;21.14;55;LO;3
55328;Maxey-sur-Vaise;260;55140;0.098897144547987;0.84713915905514;328;10.83;55;LO;3
55329;Mécrin;230;55300;0.096574876399815;0.85214730006406;228;10.21;55;LO;3
55330;Méligny-le-Grand;329;55190;0.095857354223122;0.84956809512735;89;11.56;55;LO;3
55331;Méligny-le-Petit;296;55190;0.095416176621415;0.84927721135728;58;8.43;55;LO;3
55332;Menaucourt;240;55500;0.093486624865489;0.84910750141681;252;6.31;55;LO;3
55333;Ménil-aux-Bois;290;55260;0.095013789625461;0.85179822622418;40;6.64;55;LO;3
55334;Ménil-la-Horgne;330;55190;0.096468225120537;0.84999959380296;133;16.43;55;LO;3
55335;Ménil-sur-Saulx;232;55500;0.091038314296352;0.84871967858308;214;11.95;55;LO;3
55336;Merles-sur-Loison;200;55150;0.095658582537261;0.86186297777387;143;11.49;55;LO;3
55338;Milly-sur-Bradon;175;55110;0.0908589254298;0.86217323604085;145;10.59;55;LO;3
55339;Mogeville;228;55400;0.096507007403911;0.85945827646758;79;6.35;55;LO;3
55340;Mognéville;145;55800;0.087397365289673;0.85141526365942;397;18.46;55;LO;3
55341;Moirey-Flabas-Crépion;240;55150;0.094296267448765;0.86057334201598;113;14.62;55;LO;3
55343;Montblainville;170;55270;0.087474921534043;0.85954070130332;63;12.14;55;LO;3
55344;Montbras;267;55140;0.099425598932043;0.84696465542471;27;5.47;55;LO;3
55345;Mont-devant-Sassey;200;55110;0.090170498288015;0.86240113605114;125;8.30;55;LO;3
55346;Montfaucon-d'Argonne;280;55270;0.089588730747886;0.85998671420687;314;23.71;55;LO;3
55347;Les_Monthairons;210;55320;0.094432013762955;0.85607426424944;388;12.38;55;LO;3
55348;Montiers-sur-Saulx;290;55290;0.091959460105519;0.84703735972247;456;44.70;55;LO;3
55349;Montigny-devant-Sassey;190;55110;0.089928092372169;0.86276472411896;182;9.81;55;LO;3
55350;Montigny-lès-Vaucouleurs;300;55140;0.098295969221415;0.8480263911723;76;11.98;55;LO;3
55351;Montmédy;194;55600;0.093661153463052;0.86432094230195;2260;23.53;55;LO;3
55352;Montplonne;224;55000;0.090238375606299;0.84977655406166;161;20.79;55;LO;3
55353;Montsec;280;55300;0.099847368747305;0.85330604145436;68;5.85;55;LO;3
55355;Montzéville;250;55100;0.091144965575632;0.85858076488839;165;17.74;55;LO;3
55356;Moranville;218;55400;0.096802751442964;0.8582705066214;98;6.69;55;LO;3
55357;Morgemoulin;205;55400;0.097365127841405;0.85931286787206;95;6.81;55;LO;3
55358;Chanteraine;270;55500;0.093709639639649;0.84963600573515;236;22.37;55;LO;3
55359;Morley;257;55290;0.091576447606495;0.84784216700389;201;24.83;55;LO;3
55360;Mouilly;310;55320;0.096584580293038;0.85612280036029;108;11.18;55;LO;3
55361;Moulainville;255;55400;0.095930083488015;0.85806690795606;103;11.30;55;LO;3
55362;Moulins-Saint-Hubert;190;55700;0.089438420271487;0.86534878932467;157;8.07;55;LO;3
55363;Moulotte;210;55160;0.10017704312312;0.85701003247746;75;5.48;55;LO;3
55364;Mouzay;175;55700;0.091033462349742;0.86332225689318;755;36.06;55;LO;3
55365;Murvaux;200;55110;0.091527978074656;0.8620665764392;144;14.23;55;LO;3
55366;Val-d'Ornain;270;55000;0.088478492178947;0.85174489642334;897;24.19;55;LO;3
55367;Muzeray;240;55230;0.098174770424681;0.86115996982511;87;8.26;55;LO;3
55368;Naives-en-Blois;300;55190;0.096831846477874;0.84929172558522;116;15.77;55;LO;3
55369;Naives-Rosières;240;55000;0.091077088257349;0.85164309709068;886;16.09;55;LO;3
55370;Naix-aux-Forges;245;55500;0.093816299241306;0.84886994744757;203;6.35;55;LO;3
55371;Nançois-le-Grand;270;55500;0.093932646091429;0.85024686831018;60;9.30;55;LO;3
55372;Nançois-sur-Ornain;218;55500;0.092521844826338;0.85018867824037;421;8.05;55;LO;3
55373;Nant-le-Grand;249;55500;0.091227382088992;0.84956809512735;66;11.20;55;LO;3
55374;Nant-le-Petit;240;55500;0.091018923154666;0.84918992625255;91;9.25;55;LO;3
55375;Nantillois;230;55270;0.089714773168853;0.86043279368946;73;7.70;55;LO;3
55376;Nantois;260;55500;0.093404208352129;0.84887480771657;109;5.91;55;LO;3
55377;Nepvant;180;55700;0.091164356717319;0.86464584795493;64;5.12;55;LO;3
55378;Nettancourt;150;55800;0.086282291418877;0.85302967191223;284;11.48;55;LO;3
55379;Le_Neufour;170;55120;0.086999813595573;0.8575529844447;74;0.93;55;LO;3
55380;Neuville-en-Verdunois;270;55260;0.092483062542965;0.85421744175841;66;13.39;55;LO;3
55381;Neuville-lès-Vaucouleurs;255;55140;0.099003804149644;0.84785668123184;145;8.42;55;LO;3
55382;Neuville-sur-Ornain;159;55800;0.088071253236382;0.85212792556712;347;11.74;55;LO;3
55383;Neuvilly-en-Argonne;180;55120;0.088303955259006;0.85807656191501;199;18.29;55;LO;3
55384;Nicey-sur-Aire;260;55260;0.093166654382895;0.85320417554265;118;10.96;55;LO;3
55385;Nixéville-Blercourt;270;55120;0.092061267760566;0.85714572053499;422;19.66;55;LO;3
55386;Nonsard-Lamarche;220;55210;0.10059883790552;0.85399932886513;106;18.28;55;LO;3
55387;Nouillonpont;225;55230;0.098451106677291;0.86150904366498;189;10.16;55;LO;3
55388;Noyers-Auzécourt;149;55800;0.086825276675631;0.85319452158371;244;17.40;55;LO;3
55389;Nubécourt;220;55250;0.090301400977972;0.85516772421437;281;27.59;55;LO;3
55391;Olizy-sur-Chiers;190;55700;0.091115887185479;0.86495124595295;179;8.96;55;LO;3
55394;Ornes;250;55150;0.095513140652228;0.85965222117395;6;18.63;55;LO;3
55395;Osches;300;55220;0.091746149224582;0.85606947055948;44;9.17;55;LO;3
55396;Ourches-sur-Meuse;250;55190;0.099498303229801;0.8492965858542;168;10.27;55;LO;3
55397;Pagny-la-Blanche-Côte;270;55140;0.099861924587138;0.84720706966293;222;12.36;55;LO;3
55398;Pagny-sur-Meuse;242;55190;0.099789203644621;0.84976690010272;901;18.93;55;LO;3
55399;Pareid;214;55160;0.099740717468027;0.85729119570955;79;7.15;55;LO;3
55400;Parfondrupt;193;55400;0.099963732242184;0.85796990231336;52;8.53;55;LO;3
55401;Les_Paroches;220;55300;0.096264609810444;0.85362602025932;358;10.26;55;LO;3
55403;Peuvillers;200;55150;0.094136269723901;0.86169812810238;50;4.84;55;LO;3
55404;Pierrefitte-sur-Aire;260;55260;0.093035751692939;0.85346603085684;267;17.60;55;LO;3
55405;Pillon;228;55230;0.097277859381435;0.86180964797303;194;15.58;55;LO;3
55406;Pintheville;225;55160;0.098887440654765;0.85715544107298;50;5.22;55;LO;3
55407;Pont-sur-Meuse;240;55200;0.096822142584651;0.85174975669234;145;3.63;55;LO;3
55408;Pouilly-sur-Meuse;180;55700;0.089162084018879;0.86468945721778;182;11.98;55;LO;3
55409;Pretz-en-Argonne;220;55250;0.089860215053886;0.85446957653461;54;9.83;55;LO;3
55410;Quincy-Landzécourt;190;55600;0.092449115561443;0.86386527543944;161;12.60;55;LO;3
55411;Rambluzin-et-Benoite-Vaux;250;55220;0.093142411294598;0.85515314340741;99;18.43;55;LO;3
55412;Rambucourt;260;55300;0.10051157776793;0.85247699940701;129;14.78;55;LO;3
55414;Rancourt-sur-Ornain;132;55800;0.085758688981433;0.85219090932691;214;9.86;55;LO;3
55415;Ranzières;240;55300;0.095852502276511;0.85557012785507;70;13.97;55;LO;3
55416;Rarécourt;210;55120;0.089423881076412;0.85657853380185;208;15.33;55;LO;3
55419;Récicourt;200;55120;0.090000821637063;0.85768387881229;305;28.16;55;LO;3
55420;Récourt-le-Creux;225;55220;0.094112026635602;0.85532771361685;81;14.41;55;LO;3
55421;Reffroy;290;55190;0.095430732461248;0.84875849415597;58;9.51;55;LO;3
55422;Regnéville-sur-Meuse;190;55110;0.092963022428045;0.85963770694602;36;3.81;55;LO;3
55423;Rembercourt-Sommaisne;234;55250;0.090388661115563;0.85365990898419;313;22.37;55;LO;3
55424;Remennecourt;130;55800;0.085875052476313;0.85174975669234;70;2.78;55;LO;3
55425;Remoiville;189;55600;0.093569041378849;0.86299741781921;152;9.84;55;LO;3
55426;Resson;240;55000;0.091309815247108;0.85119708418712;417;8.30;55;LO;3
55427;Revigny-sur-Ornain;145;55800;0.08702405668387;0.85226368020369;3660;19.34;55;LO;3
55428;Réville-aux-Bois;230;55150;0.093525407148865;0.86130544499965;127;11.14;55;LO;3
55429;Riaville;225;55160;0.098955317973048;0.85701968643642;44;3.42;55;LO;3
55430;Ribeaucourt;300;55290;0.093467233723802;0.8472409583878;92;12.52;55;LO;3
55431;Richecourt;230;55300;0.100564890924;0.85311209674797;43;6.19;55;LO;3
55433;Rigny-la-Salle;250;55140;0.09946922483965;0.8485839239465;323;10.34;55;LO;3
55434;Rigny-Saint-Martin;260;55140;0.099716474379728;0.848433655082;60;16.08;55;LO;3
55435;Robert-Espagne;160;55000;0.087838542891379;0.8507704457805;836;7.42;55;LO;3
55436;Les_Roises;300;55130;0.098451106677291;0.8457235557777;40;3.87;55;LO;3
55437;Romagne-sous-les-Côtes;230;55150;0.095469506422244;0.86090304135894;102;14.33;55;LO;3
55438;Romagne-sous-Montfaucon;234;55110;0.088706358899716;0.86102907545753;165;15.57;55;LO;3
55439;Ronvaux;240;55160;0.096948185005618;0.85749965464388;83;2.59;55;LO;3
55442;Raival;280;55260;0.091915825875533;0.85296182788345;224;19.19;55;LO;3
55443;Rouvres-en-Woëvre;225;55400;0.099294696242087;0.85907531390282;412;16.93;55;LO;3
55444;Rouvrois-sur-Meuse;217;55300;0.096284000952131;0.85424653679332;179;6.19;55;LO;3
55445;Rouvrois-sur-Othain;226;55230;0.098257186938041;0.86183388273894;190;12.24;55;LO;3
55446;Rumont;310;55000;0.092075823600399;0.85226854047268;87;6.41;55;LO;3
55447;Rupt-aux-Nonains;190;55170;0.089254204425459;0.84944692129774;353;20.54;55;LO;3
55448;Rupt-devant-Saint-Mihiel;270;55260;0.094344753625362;0.8531654265488;53;6.33;55;LO;3
55449;Rupt-en-Woëvre;240;55320;0.095808868046525;0.8561518953952;305;17.13;55;LO;3
55450;Rupt-sur-Othain;220;55150;0.095833111134822;0.86255626518462;48;5.60;55;LO;3
55452;Saint-Amand-sur-Ornain;249;55500;0.093995688107858;0.84868086301019;83;6.08;55;LO;3
55453;Saint-André-en-Barrois;270;55220;0.091300111353886;0.8554634016744;45;9.33;55;LO;3
55454;Saint-Aubin-sur-Aire;350;55500;0.095004085732238;0.85007229810072;156;14.25;55;LO;3
55456;Saint-Germain-sur-Meuse;250;55140;0.099289844295475;0.84910270772685;241;7.71;55;LO;3
55457;Saint-Hilaire-en-Woëvre;210;55160;0.099595275582994;0.85665123809961;144;11.09;55;LO;3
55458;Saint-Jean-lès-Buzy;195;55400;0.10000736647217;0.85812023775688;239;10.46;55;LO;3
55459;Saint-Joire;270;55130;0.094577455647986;0.84814277131193;278;18.24;55;LO;3
55460;Saint-Julien-sous-les-Côtes;270;55200;0.097961459543744;0.85202612623446;139;5.02;55;LO;3
55461;Saint-Laurent-sur-Othain;236;55150;0.096473077067148;0.86214414100594;370;16.91;55;LO;3
55462;Saint-Maurice-sous-les-Côtes;260;55210;0.099091064287237;0.85553617255118;333;9.37;55;LO;3
55463;Saint-Mihiel;220;55300;0.096754265266368;0.85327694641945;5260;32.96;55;LO;3
55464;Saint-Pierrevillers;270;55230;0.099207427782117;0.86184360327692;140;11.19;55;LO;3
55465;Saint-Remy-la-Calonne;290;55160;0.097782070677192;0.8560597500215;63;8.14;55;LO;3
55466;Salmagne;260;55000;0.092929075446525;0.85086738484416;311;16.66;55;LO;3
55467;Sampigny;230;55300;0.096162793833018;0.85216188087103;786;20.53;55;LO;3
55468;Samogneux;210;55100;0.093186045524582;0.85968131620887;41;6.19;55;LO;3
55469;Sassey-sur-Meuse;175;55110;0.090524415752129;0.86244474531399;99;4.41;55;LO;3
55470;Saudrupt;200;55000;0.088357293382213;0.84997049876805;202;7.69;55;LO;3
55471;Saulmory-et-Villefranche;175;55110;0.090345035207956;0.86282291418877;102;6.91;55;LO;3
55472;Saulvaux;320;55500;0.095629504147108;0.85012562790155;115;22.34;55;LO;3
55473;Saulx-lès-Champlon;220;55160;0.098698372862125;0.85647187420018;124;7.83;55;LO;3
55474;Sauvigny;264;55140;0.09975527330786;0.84645559218234;220;17.43;55;LO;3
55475;Sauvoy;265;55190;0.097791774570414;0.84886994744757;68;7.84;55;LO;3
55476;Savonnières-devant-Bar;193;55000;0.090369269973876;0.85093529545196;545;5.15;55;LO;3
55477;Savonnières-en-Perthois;284;55170;0.089569322961443;0.84834150970828;461;10.25;55;LO;3
55479;Seigneulles;270;55000;0.091401919008932;0.85261761431257;195;11.55;55;LO;3
55481;Senon;238;55230;0.098460810570512;0.8601079546155;228;20.60;55;LO;3
55482;Senoncourt-les-Maujouy;270;55220;0.093079385922925;0.8562439741899;79;14.85;55;LO;3
55484;Septsarges;240;55270;0.090175350234626;0.86011767515347;61;8.88;55;LO;3
55485;Sepvigny;255;55140;0.099217115030581;0.84749795343301;81;6.40;55;LO;3
55487;Seuzey;250;55300;0.097020914270512;0.85497863977698;87;4.62;55;LO;3
55488;Silmont;210;55000;0.091561908411419;0.85057650107411;196;3.44;55;LO;3
55489;Sivry-la-Perche;270;55100;0.091644324924779;0.85775658311004;271;12.24;55;LO;3
55490;Sivry-sur-Meuse;185;55110;0.091949756212296;0.86083033706119;343;22.21;55;LO;3
55492;Sommedieue;240;55320;0.095367707089575;0.85671422185938;980;33.51;55;LO;3
55493;Sommeilles;160;55800;0.08645196806983;0.85351450038867;186;18.64;55;LO;3
55494;Sommelonne;180;55170;0.087954889741503;0.84943234049078;479;10.24;55;LO;3
55495;Sorbey;230;55230;0.097365127841405;0.86214414100594;166;12.45;55;LO;3
55496;Sorcy-Saint-Martin;240;55190;0.098320212309714;0.85018381797137;953;21.67;55;LO;3
55497;Les_Souhesmes-Rampont;250;55220;0.091687959154763;0.85668033313451;311;21.72;55;LO;3
55498;Souilly;294;55220;0.092293986427946;0.85572525698857;275;26.72;55;LO;3
55500;Spincourt;240;55230;0.098892292601375;0.86100970096059;667;27.36;55;LO;3
55501;Stainville;220;55500;0.090490468770609;0.84918506598355;376;20.86;55;LO;3
55502;Stenay;180;55700;0.090563198035503;0.86383618040453;2952;27.49;55;LO;3
55503;Taillancourt;260;55140;0.09935772161376;0.84704708026045;121;11.17;55;LO;3
55504;Tannois;210;55000;0.091309815247108;0.85041651167161;424;13.81;55;LO;3
55505;Thierville-sur-Meuse;195;55840;0.093399356405519;0.85823655131749;2748;11.54;55;LO;3
55506;Thillombois;246;55260;0.094262320467245;0.85445020203767;35;13.10;55;LO;3
55507;Thillot;260;55210;0.098950466026437;0.85571553645061;158;3.66;55;LO;3
55508;Thonne-la-Long;210;55600;0.094655020214735;0.86504818501661;181;9.61;55;LO;3
55509;Thonne-le-Thil;250;55600;0.093341182980458;0.86520331415011;256;11.42;55;LO;3
55510;Thonne-les-Près;200;55600;0.093379965263832;0.86446641747649;164;5.44;55;LO;3
55511;Thonnelle;200;55600;0.093607823662223;0.86488340192417;139;6.09;55;LO;3
55512;Tilly-sur-Meuse;210;55220;0.094950764253788;0.85531799307889;222;13.78;55;LO;3
55514;Trémont-sur-Saulx;170;55000;0.088274876868853;0.8507946805464;610;11.93;55;LO;3
55515;Trésauvaux;250;55160;0.097854799942087;0.85658818776079;65;3.94;55;LO;3
55516;Tréveray;260;55130;0.094204147042185;0.84839483950911;741;17.24;55;LO;3
55517;Seuil-d'Argonne;175;55250;0.088328198347303;0.85481865037448;495;25.80;55;LO;3
55518;Cousances-lès-Triconville;317;55500;0.093995688107858;0.85109528485446;122;18.45;55;LO;3
55519;Tronville-en-Barrois;212;55310;0.092133997025459;0.85031957260794;2036;12.70;55;LO;3
55520;Troussey;240;55190;0.099493467927947;0.8500141080309;318;17.26;55;LO;3
55521;Troyon;215;55300;0.095377394338041;0.85528889804396;213;13.00;55;LO;3
55522;Ugny-sur-Meuse;255;55140;0.099546789406398;0.84893299778639;119;4.26;55;LO;3
55523;Vacherauville;190;55100;0.093598136413758;0.8591382976626;119;7.29;55;LO;3
55525;Vadelaincourt;260;55220;0.091867339698938;0.85647666789014;59;5.43;55;LO;3
55526;Vadonville;240;55200;0.096429442837162;0.85175461696133;239;5.25;55;LO;3
55527;Varennes-en-Argonne;175;55270;0.087916107458127;0.85921586222935;691;11.80;55;LO;3
55528;Varnéville;270;55300;0.09876138991142;0.85296662157341;65;6.50;55;LO;3
55530;Valbois;270;55300;0.098034163841504;0.85404779839697;97;17.07;55;LO;3
55531;Vassincourt;185;55800;0.087760970002253;0.85179822622418;265;7.95;55;LO;3
55532;Vaubecourt;200;55250;0.089239665230383;0.85406231262491;260;22.63;55;LO;3
55533;Vaucouleurs;255;55140;0.098868049513078;0.84826880541052;2289;39.56;55;LO;3
55534;Vaudeville-le-Haut;390;55130;0.097786922623804;0.84560231536909;54;9.69;55;LO;3
55535;Vaudoncourt;240;55230;0.098586861313857;0.86079152148829;76;6.04;55;LO;3
55536;Vauquois;230;55270;0.088546361174852;0.85878443013275;26;8.16;55;LO;3
55537;Vaux-devant-Damloup;270;55400;0.095527679847305;0.85891532450034;65;6.57;55;LO;3
55540;Vaux-lès-Palameix;250;55300;0.096676700699619;0.85556040731711;26;10.57;55;LO;3
55541;Vavincourt;280;55000;0.090926802748083;0.85213278583612;421;16.03;55;LO;3
55543;Velaines;215;55500;0.092546079592258;0.85003834279683;979;10.86;55;LO;3
55544;Velosnes;210;55600;0.095188318223022;0.86408338833271;146;4.37;55;LO;3
55545;Verdun;200;55100;0.094102339387138;0.85807656191501;19624;31.88;55;LO;3
55546;Verneuil-Grand;190;55600;0.094553212559688;0.86444704297956;201;6.26;55;LO;3
55547;Verneuil-Petit;230;55600;0.094509578329702;0.86470883171471;80;3.93;55;LO;3
55549;Véry;190;55270;0.08845910103726;0.85956979633822;102;11.84;55;LO;3
55551;Vigneulles-lès-Hattonchâtel;260;55210;0.099575884441307;0.85488163413428;1371;63.92;55;LO;3
55552;Vigneul-sous-Montmédy;190;55600;0.093050290888015;0.8641222039056;89;4.62;55;LO;3
55553;Vignot;235;55200;0.097898434172071;0.8512600679469;1275;16.13;55;LO;3
55554;Villécloye;200;55600;0.094218686237261;0.86417553370643;226;7.13;55;LO;3
55555;Ville-devant-Belrain;260;55260;0.093152098543062;0.85294238680751;23;6.19;55;LO;3
55556;Ville-devant-Chaumont;250;55150;0.094727741157251;0.86036974335065;59;4.21;55;LO;3
55557;Ville-en-Woëvre;240;55160;0.098237795796354;0.85751416887181;157;14.30;55;LO;3
55559;Villeroy-sur-Méholle;300;55190;0.097326345558031;0.84847240407585;28;6.47;55;LO;3
55560;Villers-aux-Vents;180;55800;0.087567041940624;0.85269997256928;105;6.08;55;LO;3
55561;Villers-devant-Dun;315;55110;0.089196031000399;0.862134487047;84;8.00;55;LO;3
55562;Villers-le-Sec;316;55500;0.092434576366368;0.84860329844343;133;6.94;55;LO;3
55563;Villers-lès-Mangiennes;201;55150;0.096099768461345;0.86174180394426;79;8.56;55;LO;3
55565;Villers-sous-Pareid;211;55160;0.10009463493214;0.85740750927016;72;6.16;55;LO;3
55566;Villers-sur-Meuse;210;55220;0.094553212559688;0.85556526758609;206;7.39;55;LO;3
55567;Ville-sur-Cousances;230;55120;0.090349887154566;0.85667547286551;108;9.69;55;LO;3
55568;Ville-sur-Saulx;180;55000;0.088299119957152;0.85017895770239;305;4.03;55;LO;3
55569;Villotte-devant-Louppy;200;55250;0.088599699298059;0.85321389608064;170;11.36;55;LO;3
55570;Villotte-sur-Aire;270;55260;0.093239367003032;0.85274850868014;209;14.03;55;LO;3
55571;Vilosnes-Haraumont;180;55110;0.091319502495573;0.86100970096059;212;15.46;55;LO;3
55572;Vittarville;195;55150;0.094465944099718;0.86213928073696;80;8.25;55;LO;3
55573;Void-Vacon;245;55190;0.098077798071488;0.84978627459965;1573;35.61;55;LO;3
55574;Vouthon-Bas;360;55130;0.0978354088004;0.84620352398516;72;7.13;55;LO;3
55575;Vouthon-Haut;390;55130;0.098053571627947;0.84607742330755;79;13.39;55;LO;3
55577;Waly;210;55250;0.089123301735503;0.85557012785507;64;6.17;55;LO;3
55578;Warcq;197;55400;0.09864988668553;0.85858076488839;144;4.97;55;LO;3
55579;Watronville;250;55160;0.096734874124681;0.85764026954944;103;6.54;55;LO;3
55580;Wavrille;230;55150;0.094063540459006;0.86097095196674;49;5.39;55;LO;3
55581;Willeroncourt;260;55500;0.09365144956983;0.85025652226913;119;8.03;55;LO;3
55582;Wiseppe;170;55700;0.090277157889673;0.86321073702253;97;5.73;55;LO;3
55583;Woël;215;55210;0.10003646150708;0.85594823015085;208;13.40;55;LO;3
55584;Woimbey;215;55300;0.095416176621415;0.85477983480159;106;15.33;55;LO;3
55586;Xivray-et-Marvoisin;230;55300;0.10024006849479;0.85284544774382;108;14.52;55;LO;3
56001;Allaire;60;56350;-0.037781525693276;0.83141186123767;3188;42.46;56;BR;2
56002;Ambon;10;56190;-0.044622258588498;0.82998161057425;1255;38.13;56;BR;2
56003;Arradon;20;56610;-0.049237674882794;0.83125666552515;4719;19.15;56;BR;2
56004;Arzal;40;56190;-0.041427326646568;0.82931741819838;917;25.38;56;BR;2
56005;Arzon;20;56640;-0.050498186477431;0.82992342050443;2056;9.39;56;BR;2
56006;Augan;80;56800;-0.039725629127845;0.8363472313698;1272;41.08;56;BR;2
56007;Auray;40;56400;-0.05215624976617;0.83199842246776;10911;7.11;56;BR;2
56008;Baden;30;56870;-0.05091998125983;0.83114521223352;3360;23.20;56;BR;2
56009;Bangor;50;56360;-0.055622666014097;0.82582674637859;738;25.69;56;BR;2
56010;Baud;60;56150;-0.052694403882257;0.83560547442719;4813;48.70;56;BR;2
56011;Béganne;68;56350;-0.039046889234525;0.83072336751686;1307;35.44;56;BR;2
56012;Beignon;110;56380;-0.03785425495817;0.83725869825289;818;24.94;56;BR;2
56013;Belz;10;56550;-0.055254209354906;0.83214389764231;3289;16.03;56;BR;2
56014;Berné;123;56240;-0.059166663473531;0.83766110189359;1316;35.26;56;BR;2
56015;Berric;78;56230;-0.044025931047348;0.83135367116786;1027;21.59;56;BR;2
56016;Bieuzy;100;56310;-0.053460412235549;0.8374429224213;708;19.02;56;BR;2
56017;Bignan;140;56500;-0.048350471893958;0.83565880422803;2546;46.07;56;BR;2
56018;Billiers;21;56190;-0.043424768204342;0.82960830196845;705;6.03;56;BR;2
56019;Billio;117;56420;-0.045911865218044;0.83545999925265;351;12.00;56;BR;2
56020;Bohal;70;56140;-0.042542400517362;0.83395711087049;501;8.44;56;BR;2
56021;Brandérion;40;56700;-0.055724490313902;0.83414619530788;953;6.06;56;BR;2
56022;Brandivy;70;56390;-0.051351463290693;0.83385045126883;930;26.05;56;BR;2
56023;Brech;45;56400;-0.052262905206637;0.83290023539189;4500;39.82;56;BR;2
56024;Bréhan;90;56580;-0.046871793310584;0.83882949724285;2314;51.62;56;BR;2
56025;Brignac;90;56430;-0.041611563298541;0.8399009535284;224;13.15;56;BR;2
56026;Bubry;100;56310;-0.05540449902536;0.83711808334734;2358;69.26;56;BR;2
56027;Buléon;116;56420;-0.046706947800298;0.83663811513987;424;12.31;56;BR;2
56028;Caden;68;56220;-0.039866235711022;0.83131971586397;1478;38.21;56;BR;2
56029;Calan;100;56240;-0.057964321142766;0.8355715191233;719;12.28;56;BR;2
56030;Camoël;30;56130;-0.041786096057292;0.82872593012027;655;14.73;56;BR;2
56031;Camors;114;56330;-0.05235987755983;0.83511092541277;2353;37.17;56;BR;2
56032;Campénéac;75;56800;-0.039982578399956;0.83702600455263;1464;61.00;56;BR;2
56033;Carentoir;50;56910;-0.037199753991959;0.83455339263856;2544;59.00;56;BR;2
56034;Carnac;15;56340;-0.053746435736623;0.83051004831354;4444;33.65;56;BR;2
56035;Caro;105;56140;-0.040452859358951;0.83537757441691;1096;38.23;56;BR;2
56036;Caudan;50;56850;-0.058279460484695;0.83446617411286;6744;42.44;56;BR;2
56037;La_Chapelle-Caro;70;56460;-0.042256360371531;0.83542125025879;1200;16.56;56;BR;2
56038;La_Chapelle-Gaceline;22;56200;-0.036744033033986;0.8339862059054;502;7.73;56;BR;2
56039;La_Chapelle-Neuve;65;56500;-0.051327220202394;0.83539215522388;724;21.80;56;BR;2
56040;Cléguer;50;56620;-0.059030908836965;0.83521279132445;3061;32.46;56;BR;2
56041;Cléguérec;156;56480;-0.05352343760722;0.83993484225329;2749;63.04;56;BR;2
56042;Colpo;87;56390;-0.048956486683574;0.83459706848044;1809;26.74;56;BR;2
56043;Concoret;90;56430;-0.038489360621506;0.83885373200876;645;15.86;56;BR;2
56044;Cournon;15;56200;-0.03669069491078;0.83333652775748;632;10.92;56;BR;2
56045;Le_Cours;87;56230;-0.043599300963095;0.83328319795664;401;15.69;56;BR;2
56046;Crach;29;56950;-0.05235987755983;0.8310579271288;3030;31.78;56;BR;2
56047;Crédin;129;56580;-0.048287446522287;0.83836890353231;1368;33.58;56;BR;2
56048;Le_Croisty;204;56540;-0.058730329496056;0.83888762073364;735;15.94;56;BR;2
56049;Croixanvec;160;56920;-0.05004731746607;0.8402160720644;164;6.18;56;BR;2
56050;La_Croix-Helléan;90;56120;-0.043599300963095;0.83701628401467;636;14.52;56;BR;2
56051;Cruguel;145;56420;-0.045271903446908;0.8356394297311;595;17.30;56;BR;2
56052;Damgan;10;56750;-0.044990715247688;0.82936595430925;1327;12.14;56;BR;2
56053;Elven;91;56250;-0.045179783040327;0.83310383405722;3559;64.45;56;BR;2
56054;Erdeven;16;56410;-0.055060285454467;0.83149907976337;2523;30.56;56;BR;2
56055;Étel;10;56410;-0.055816606559293;0.83182391883733;2165;2.03;56;BR;2
56056;Évriguet;80;56490;-0.042052732577869;0.83914461577883;187;4.92;56;BR;2
56057;Le_Faouët;152;56320;-0.060819870654468;0.83835438930437;2806;35.08;56;BR;2
56058;Férel;40;56130;-0.040855242193715;0.82872113643031;2050;30.23;56;BR;2
56059;Les_Forges;54;56120;-0.046154254489132;0.83808288003124;479;53.05;56;BR;2
56060;Les_Fougerêts;42;56200;-0.038571777134865;0.8332007731209;788;20.08;56;BR;2
56061;La_Gacilly;30;56200;-0.037165807010439;0.83367588105938;2277;16.49;56;BR;2
56062;Gâvres;10;56290|56680;-0.058541257542229;0.83234263603866;893;1.83;56;BR;2
56063;Gestel;50;56830|56530;-0.060029623374068;0.8343595145112;2227;6.21;56;BR;2
56064;Glénac;19;56200;-0.037180367011462;0.83300689499355;810;13.69;56;BR;2
56065;Gourhel;90;56800;-0.041175233482256;0.8366623499058;402;2.85;56;BR;2
56066;Gourin;141;56110;-0.062933659062367;0.84022086575436;4464;75.20;56;BR;2
56067;Grand-Champ;128;56390;-0.049625522683673;0.83354498669181;4246;67.52;56;BR;2
56068;La_Grée-Saint-Laurent;92;56120;-0.043560502034965;0.83764652108663;271;7.86;56;BR;2
56069;Groix;30;56590;-0.060276881236525;0.83146998472846;2275;15.38;56;BR;2
56070;Guégon;90;56120;-0.044724062082355;0.8366623499058;2395;53.59;56;BR;2
56071;Guéhenno;110;56420;-0.046003964818679;0.83589149792827;730;23.34;56;BR;2
56072;Gueltas;110;56920;-0.048767414729747;0.83942098532096;544;20.81;56;BR;2
56073;Guémené-sur-Scorff;137;56160;-0.055952340389913;0.8389410171135;1205;1.18;56;BR;2
